OBJECT_NAME,OBJECT_ID,OBJECT_TYPE,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,WEATHER,BRIGHTEST,EARTH_RESOURCES,NAVIGATION,SCIENTIFIC,MISCELLANEOUS,COMMUNICATION,active geosynchronous,constellations,active_geosynchronous
STARLINK-31805,2024-090R,Sattelite,2026-02-22T07:40:11.490816,15.27581852,0.0001177,43.0018,269.9398,265.8385,94.2332,0,U,59745,999,10109,7.2155037e-05,1.724e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31681,2024-090S,Sattelite,2026-02-22T00:25:57.242496,15.2758752,0.00013974,43.0019,265.0535,271.809,88.2602,0,U,59746,999,10112,7.2581653e-05,1.736e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31636,2024-090T,Sattelite,2026-02-22T20:33:47.869920,15.2758087,0.00013008,43.0015,267.0962,266.8716,93.1987,0,U,59747,999,10117,2.8647648e-05,5.26e-06,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31640,2024-090U,Sattelite,2026-02-22T22:32:01.457664,15.27572834,0.00012978,42.9996,266.8416,252.6686,107.4023,0,U,59748,999,10118,-2.3977868e-05,-9.22e-06,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31677,2024-090V,Sattelite,2026-02-22T15:05:17.766240,15.27595664,2.17e-05,42.9986,268.8171,329.6706,30.4133,0,U,59749,999,10112,1.2689e-05,8.8e-07,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31783,2024-090W,Sattelite,2026-02-22T21:33:00.173088,15.27612711,9.886e-05,42.9993,267.3949,271.7839,88.2899,0,U,59750,999,10116,-0.000212719,-6.117e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31808,2024-090X,Sattelite,2026-02-22T15:25:25.995936,15.275763,7.59e-05,42.9987,268.0643,270.7873,89.2891,0,U,59751,999,10113,-3.5678e-05,-1.243e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31822,2024-090Y,Sattelite,2026-02-22T20:39:21.146688,15.27561229,0.00016996,43.0027,267.1204,260.5834,99.4826,0,U,59752,999,10116,2.521233e-05,4.31e-06,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-11118 [DTC],2024-091B,Sattelite,2026-02-22T21:14:52.412640,15.69718179,9.312e-05,53.1569,279.5762,75.9551,284.157,0,U,59754,999,10318,1.6870454e-05,1.456e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-11132 [DTC],2024-091C,Sattelite,2026-02-22T14:54:02.428416,15.69687314,9.95e-05,53.1588,280.7633,115.1031,245.009,0,U,59755,999,10314,-1.0335e-05,-1.839e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-11131 [DTC],2024-091D,Sattelite,2026-02-22T01:01:48.897984,15.69691226,0.00010831,53.1585,283.5587,115.8259,244.2871,0,U,59756,999,10305,-2.1276e-08,-5.91e-06,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-11114 [DTC],2024-091E,Sattelite,2026-02-22T22:18:18.038880,15.697205,0.00011383,53.1587,279.15,71.1858,288.9284,0,U,59757,999,10319,1.6027986e-05,1.354e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-11105 [DTC],2024-091F,Sattelite,2026-02-22T00:47:40.639200,15.69702593,8.682e-05,53.1596,283.508,91.3372,268.7745,0,U,59758,999,10305,1.022705e-06,-4.64e-06,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-11097 [DTC],2024-091G,Sattelite,2026-02-22T22:04:10.874784,15.69691457,0.00010866,53.1594,279.0661,80.4678,279.6463,0,U,59759,999,10319,2.5641349e-05,2.517e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-11098 [DTC],2024-091H,Sattelite,2026-02-22T15:50:21.908256,15.69734178,7.11e-05,53.1585,280.2862,86.8417,273.2682,0,U,59760,999,10315,-2.0638e-05,-3.09e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-11117 [DTC],2024-091J,Sattelite,2026-02-22T21:50:02.793120,15.69719463,9.949e-05,53.1577,278.9993,88.6322,271.481,0,U,59761,999,10319,2.662069e-05,2.639e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-11110 [DTC],2024-091K,Sattelite,2026-02-22T21:42:58.651200,15.69718379,8.08e-05,53.16,278.9654,115.6411,244.469,0,U,59762,999,10319,6.828309e-06,2.39e-06,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-11104 [DTC],2024-091L,Sattelite,2026-02-22T21:35:55.263552,15.69710849,9.317e-05,53.1583,278.9304,98.2554,261.857,0,U,59763,999,10319,4.217353e-06,-7.7e-07,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-11111 [DTC],2024-091M,Sattelite,2026-02-22T21:21:47.956032,15.69705141,0.00014754,53.1583,278.868,127.2836,232.8316,0,U,59764,999,10319,-2.0992225e-05,-3.131e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-11106 [DTC],2024-091N,Sattelite,2026-02-22T21:28:51.446496,15.69711942,9.19e-05,53.1582,278.901,67.3037,292.8078,0,U,59765,999,10319,4.24036e-07,-5.37e-06,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31739,2024-091P,Sattelite,2026-02-22T12:32:45.566304,15.30192744,0.00013502,53.1603,94.4036,92.1562,267.9593,0,U,59766,999,10072,7.0480385e-05,1.728e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31828,2024-091Q,Sattelite,2026-02-22T06:38:44.585088,15.30195133,0.00010268,53.16,98.5386,106.7577,253.3536,0,U,59767,999,10064,2.5764226e-05,4.04e-06,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31826,2024-091R,Sattelite,2026-02-22T14:33:34.847712,15.30190826,0.0001402,53.1601,97.0508,80.0599,280.056,0,U,59768,999,10069,7.3406e-05,1.815e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31830,2024-091S,Sattelite,2026-02-22T19:20:17.216448,15.30196845,0.00012513,53.1609,96.1617,95.1659,264.9484,0,U,59769,999,10072,8.1552948e-05,2.057e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31829,2024-091T,Sattelite,2026-02-22T12:50:24.258336,15.30181967,0.0001042,53.1602,97.3145,97.5077,262.6042,0,U,59770,999,10068,-3.1296e-05,-1.285e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31786,2024-091U,Sattelite,2026-02-22T19:26:21.663744,15.30196361,0.00011804,53.1594,96.1856,87.0277,273.0859,0,U,59771,999,10072,6.6789204e-05,1.619e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31835,2024-091V,Sattelite,2026-02-22T14:19:53.497344,15.30198655,0.000131,53.1601,96.9861,94.2651,265.8499,0,U,59772,999,10069,4.2182e-05,8.9e-06,0.0,False,False,False,False,False,False,False,False,starlink,
COSMOS 2576,2024-092A,Sattelite,2026-02-22T07:12:39.686112,15.27250425,0.0004859,97.4246,170.5467,212.1509,147.9434,0,U,59773,999,9890,0.00053573,0.00014248,0.0,False,False,False,False,False,False,False,False,False,
2024-092B,2024-092B,Sattelite,2026-02-22T22:17:53.872800,15.26200376,0.00090187,97.6318,180.2445,219.3209,140.7375,0,U,59774,999,9809,0.00052387483,0.00013502,0.0,False,False,False,False,False,False,False,False,False,
2024-092C,2024-092C,Sattelite,2026-02-22T21:27:52.509600,15.26841244,0.0009139,97.6459,181.7188,222.3312,137.7222,0,U,59775,999,9812,0.00056506515,0.00014858,0.0,False,False,False,False,False,False,False,False,False,
2024-092D,2024-092D,Sattelite,2026-02-22T14:33:06.690816,15.32283614,0.000805,97.6409,182.4557,193.6618,166.4406,0,U,59776,999,9817,0.00078463,0.0002445,0.0,False,False,False,False,False,False,False,False,False,
2024-092E,2024-092E,Sattelite,2026-02-22T19:27:19.209600,15.32213333,0.00083162,97.6404,182.638,193.1404,166.9622,0,U,59777,999,9820,0.00077421177,0.00024072,0.0,False,False,False,False,False,False,False,False,False,
2024-092F,2024-092F,Sattelite,2026-02-22T18:30:47.807424,15.32797329,0.00083872,97.6399,182.8075,193.3673,166.7347,0,U,59778,999,9821,0.00081008229,0.00025662,0.0,False,False,False,False,False,False,False,False,False,
2024-092G,2024-092G,Sattelite,2026-02-22T21:35:29.868000,14.31791474,0.00120507,98.6536,173.163,179.5183,180.6014,0,U,59779,999,9254,0.00010150601,2.27e-06,0.0,False,False,False,False,False,False,False,False,False,
2024-092H,2024-092H,Sattelite,2026-02-22T21:35:23.434656,14.31791257,0.0012397,98.6535,173.1567,181.0068,179.1093,0,U,59780,999,9254,0.0001031435,2.31e-06,0.0,False,False,False,False,False,False,False,False,False,
2024-092J,2024-092J,Sattelite,2026-02-22T21:33:25.248960,14.31792211,0.00122867,98.6542,173.1602,181.2001,178.9155,0,U,59781,999,9254,0.00010480247,2.36e-06,0.0,False,False,False,False,False,False,False,False,False,
STARLINK-31363,2024-093A,Sattelite,2026-02-22T15:53:05.164512,15.27582134,7.807e-05,42.9994,290.5637,290.4823,69.5944,0,U,59782,999,10043,2.9817827e-05,5.59e-06,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31868,2024-093B,Sattelite,2026-02-22T22:11:33.420768,15.27580242,0.00013059,42.9974,289.0612,265.7323,94.3379,0,U,59783,999,10047,1.2516658e-05,8.2e-07,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31848,2024-093C,Sattelite,2026-02-22T15:17:56.582880,15.2758191,5.85e-05,43.0023,290.4234,269.5316,90.5468,0,U,59784,999,10043,2.8294e-05,5.17e-06,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31890,2024-093D,Sattelite,2026-02-22T16:57:39.483072,15.27572043,0.00012116,43.0035,290.0834,283.0592,77.0124,0,U,59785,999,10044,-5.683144e-06,-4.18e-06,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31862,2024-093E,Sattelite,2026-02-22T22:34:43.505184,15.27578754,0.0001094,43.0008,291.8603,264.2217,95.851,0,U,59786,999,10044,-1.3829136e-05,-6.42e-06,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31870,2024-093F,Sattelite,2026-02-22T22:29:10.085856,15.27592687,0.00012784,43.002,291.8306,265.2708,94.7997,0,U,59787,999,10044,4.9058032e-05,1.089e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31888,2024-093G,Sattelite,2026-02-22T22:43:58.311552,15.27579934,0.00016093,43.0033,291.9061,267.7115,92.3552,0,U,59788,999,10044,-1.2508506e-05,-6.06e-06,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31863,2024-093H,Sattelite,2026-02-22T22:40:16.378464,15.27601837,4.556e-05,42.9974,291.8891,323.5504,36.5316,0,U,59789,999,10044,-0.00015804925,-4.611e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31873,2024-093J,Sattelite,2026-02-22T22:55:04.742400,15.27575359,0.00012671,43.0003,291.9642,268.6628,91.4079,0,U,59790,999,10044,-1.3611932e-05,-6.37e-06,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31865,2024-093K,Sattelite,2026-02-22T23:00:37.835136,15.27572624,0.00013316,42.9997,291.9923,264.6459,95.4241,0,U,59791,999,10044,8.5942117e-05,2.103e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31823,2024-093N,Sattelite,2026-02-22T23:06:10.514880,15.27583864,0.00013301,42.9983,292.0205,296.0159,64.0556,0,U,59794,999,10044,4.8111554e-05,1.062e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31916,2024-093P,Sattelite,2026-02-22T23:11:43.688832,15.27578505,4.627e-05,43.0025,292.0482,295.26,64.8204,0,U,59795,999,10044,-3.334289e-06,-3.53e-06,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31907,2024-093R,Sattelite,2026-02-22T01:17:14.767296,15.27596544,9.32e-05,43.0003,297.2373,258.3074,101.7674,0,U,59797,999,10030,-0.00027865061,-7.925e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31687,2024-093S,Sattelite,2026-02-22T00:20:04.736544,15.27583203,0.00018054,43.0026,297.8001,256.0755,103.9896,0,U,59798,999,10029,0.00011558129,2.92e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31810,2024-093T,Sattelite,2026-02-22T01:33:53.053632,15.27582226,0.00010956,43.0028,297.3243,279.3783,80.6945,0,U,59799,999,10030,7.790615e-05,1.882e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31812,2024-093U,Sattelite,2026-02-22T01:22:47.469504,15.27581247,5.07e-05,43.0019,297.2678,325.8839,34.198,0,U,59800,999,10037,1.2271447e-05,7.6e-07,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31815,2024-093V,Sattelite,2026-02-22T01:28:20.243424,15.27580139,0.00010285,43.0032,297.2957,284.6484,75.4253,0,U,59801,999,10030,8.0233859e-05,1.946e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31814,2024-093W,Sattelite,2026-02-22T01:59:47.199552,15.27580501,7.744e-05,43.0013,297.447,293.1563,66.9207,0,U,59802,999,10030,5.6959043e-05,1.306e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31794,2024-093X,Sattelite,2026-02-22T22:09:00.295776,15.27589274,0.00013667,43.0033,292.5783,263.6565,96.4131,0,U,59803,999,10050,6.724493e-05,1.589e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31824,2024-093Y,Sattelite,2026-02-22T01:39:26.513568,15.27580483,9.449e-05,43.0063,297.35,281.7439,78.3307,0,U,59804,999,10030,9.4508425e-05,2.339e-05,0.0,False,False,False,False,False,False,False,False,starlink,
2024-094A,2024-094A,Sattelite,2026-02-22T15:13:31.476576,15.17189315,0.00067108,97.3986,127.3167,221.6124,138.4599,0,U,59805,999,9780,5.3482496e-05,9.97e-06,0.0,False,False,False,False,False,False,False,False,False,
2024-094B,2024-094B,Sattelite,2026-02-22T22:20:00.252672,15.17326792,0.00109336,97.4001,127.7973,122.8292,237.3996,0,U,59806,999,9784,0.00047694737,9.465e-05,0.0,False,False,False,False,False,False,False,False,False,
2024-094C,2024-094C,Sattelite,2026-02-22T22:43:22.414944,15.17317552,0.00073371,97.4027,127.943,224.4263,135.6383,0,U,59807,999,9784,0.00050505093,0.00010017,0.0,False,False,False,False,False,False,False,False,False,
2024-094D,2024-094D,Sattelite,2026-02-22T21:51:50.241024,15.17336147,0.00060012,97.3953,127.4147,225.3057,134.7688,0,U,59808,999,9783,0.00045254702,8.97e-05,0.0,False,False,False,False,False,False,False,False,False,
2024-092K,2024-092K,Sattelite,2026-02-22T06:20:02.599008,15.32033774,0.00084024,97.64,181.9278,195.1786,164.9204,0,U,59809,999,9761,0.00070493384,0.00021782,0.0,False,False,False,False,False,False,False,False,False,
2024-095A,2024-095A,Sattelite,2026-02-22T22:05:13.844832,15.11858107,0.00032234,97.5409,134.4851,146.8881,213.2551,0,U,59810,999,9688,0.00035687014,6.04e-05,0.0,False,False,False,False,False,False,False,False,False,
2024-095C,2024-095C,Sattelite,2026-02-22T21:56:40.056864,15.60431742,0.00053248,97.5474,152.4304,185.3752,174.7449,0,U,59812,999,9826,0.001372796,0.00114069,0.0,False,False,False,False,False,False,False,False,False,
2024-095D,2024-095D,Sattelite,2026-02-22T23:14:11.690304,15.82930556,0.00052472,97.5351,156.6321,243.1822,116.891,0,U,59813,999,9855,0.0015998316,0.00351791,0.0,False,False,False,False,False,False,False,False,False,
STARLINK-31947,2024-097A,Sattelite,2026-02-22T20:59:54.842784,15.27573328,9.294e-05,43.0036,357.811,277.0321,83.0425,0,U,59835,999,9965,3.5075323e-05,7.03e-06,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31929,2024-097B,Sattelite,2026-02-22T20:23:07.467936,15.27580859,0.00015616,43.0041,358.4747,264.1422,95.9252,0,U,59836,999,9964,7.6211959e-05,1.836e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31927,2024-097C,Sattelite,2026-02-22T21:25:49.422432,15.27583833,0.00012007,43.0051,357.9455,275.9718,84.0997,0,U,59837,999,9965,5.2006053e-05,1.169e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31855,2024-097D,Sattelite,2026-02-22T20:54:21.590208,15.27604634,0.00011304,43.0013,357.7681,258.0719,102.0006,0,U,59838,999,9965,0.0008709985,0.00023801,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31887,2024-097E,Sattelite,2026-02-21T20:56:19.628160,15.2758064,0.0001059,43.0024,4.0374,271.1542,88.9188,0,U,59839,999,9949,3.81e-05,7.87e-06,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31852,2024-097G,Sattelite,2026-02-22T19:56:32.704512,15.27583917,0.00017506,43.003,350.5455,260.0131,100.0523,0,U,59841,999,9973,6.0102072e-05,1.392e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31906,2024-097H,Sattelite,2026-02-22T13:46:08.842080,15.27573156,0.00026132,43.0046,359.8463,256.0564,103.9997,0,U,59842,999,9960,0.0002071042,5.44e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31857,2024-097J,Sattelite,2026-02-22T20:45:07.741152,15.27568742,5.771e-05,43.0007,357.7212,264.6033,95.4753,0,U,59843,999,9965,-2.2004526e-05,-8.67e-06,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31851,2024-097K,Sattelite,2026-02-22T21:05:28.275072,15.27583121,4.697e-05,43.0024,357.8353,241.7255,118.3549,0,U,59844,999,9965,5.0435162e-05,1.126e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31903,2024-097L,Sattelite,2026-02-22T05:34:33.385440,15.27576295,9.455e-05,43.0068,354.6547,279.3453,80.7292,0,U,59845,999,9963,5.7730261e-05,1.327e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31922,2024-097M,Sattelite,2026-02-22T20:50:40.185888,15.27574574,9.736e-05,43.0025,357.7491,280.5038,79.5704,0,U,59846,999,9965,1.5915506e-05,1.76e-06,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31889,2024-097N,Sattelite,2026-02-22T20:36:04.056192,15.27586061,0.0001081,43.0016,358.5409,261.028,99.0449,0,U,59847,999,9964,5.2170124e-05,1.174e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31859,2024-097P,Sattelite,2026-02-22T02:35:28.938912,15.27586308,4.74e-05,42.9991,355.4444,220.8613,139.2204,0,U,59848,999,9961,2.6394128e-05,4.65e-06,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31895,2024-097Q,Sattelite,2026-02-22T21:11:01.056768,15.27580824,8.839e-05,43.0079,357.8639,289.9504,70.1252,0,U,59849,999,9965,2.3788543e-05,3.93e-06,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31899,2024-097R,Sattelite,2026-02-22T21:16:35.280480,15.27567339,0.00025397,43.0078,357.8974,279.6844,80.3721,0,U,59850,999,9965,-2.3143498e-05,-8.99e-06,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31896,2024-097S,Sattelite,2026-02-22T13:31:20.650080,15.27576508,0.00011519,42.9964,359.7722,249.8029,110.2699,0,U,59851,999,9960,6.3529841e-05,1.486e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31892,2024-097U,Sattelite,2026-02-22T21:48:02.055168,15.27575283,0.00016728,43.0074,358.0526,264.4593,95.6068,0,U,59853,999,9965,1.544553e-05,1.63e-06,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31891,2024-097V,Sattelite,2026-02-22T20:19:25.081248,15.27585471,0.0001899,43.006,358.4518,257.3845,102.6794,0,U,59854,999,9964,6.0759791e-05,1.41e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31882,2024-097W,Sattelite,2026-02-21T06:05:54.759264,15.27578818,0.0001272,43.0036,0.2037,284.0409,76.0302,0,U,59855,999,9948,3.1451e-05,6.03e-06,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31691,2024-097X,Sattelite,2026-02-21T06:59:48.782976,15.2757798,0.0001027,42.9991,6.5539,248.0021,112.0722,0,U,59856,999,9941,1.8564e-05,2.49e-06,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31569,2024-097Y,Sattelite,2026-02-22T19:57:12.324096,15.27591652,0.00018114,43.0066,358.3357,256.8293,103.2357,0,U,59857,999,9964,5.1216773e-05,1.148e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31654,2024-098A,Sattelite,2026-02-22T04:53:10.678848,15.27579772,8.656e-05,43.0036,358.0229,261.4202,98.6552,0,U,59858,999,9955,-4.4586569e-05,-1.489e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31442,2024-098B,Sattelite,2026-02-22T22:19:59.267712,15.27605234,0.00014664,43.0053,5.2437,271.3925,88.6758,0,U,59859,999,9954,-0.00024340324,-6.959e-05,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31651,2024-098C,Sattelite,2026-02-22T05:47:18.168864,15.27573679,6.368e-05,43.0023,5.2332,265.8933,94.1846,0,U,59860,999,9948,4.2760008e-05,9.15e-06,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31584,2024-098E,Sattelite,2026-02-22T21:14:03.158592,15.27579772,0.00016268,43.0056,1.463,274.4995,85.5671,0,U,59862,999,9958,9.682972e-06,4e-08,0.0,False,False,False,False,False,False,False,False,starlink,
STARLINK-31950,2024-098F,Sattelite,2026-02-22T13:49:10.569792,15.27578985,0.0001942,43.0051,3.4416,257.1916,102.8719,0,U,59863,999,9953,5.6151309e-05,1.283e-05,0.0,False,False,False,False,False,False,False,False,starlink,
