OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
QIANFAN-92,2025-233B,2026-03-01T10:53:56.088960,13.50996208,.0001949,88.9907,54.0743,85.8512,274.2862,0,U,66034,999,1863,.39765E-4,.38E-6,0
QIANFAN-93,2025-233C,2026-03-01T11:05:47.727744,13.50995962,.0001878,88.9934,54.0962,90.2362,269.9005,0,U,66035,999,1863,.50256E-4,.44E-6,0
QIANFAN-94,2025-233D,2026-03-01T10:47:44.212992,13.50991648,.0002031,88.9930,54.0044,88.7062,271.4322,0,U,66036,999,1868,.44709E-4,.41E-6,0
QIANFAN-95,2025-233E,2026-02-28T18:58:07.538592,13.47545086,.00042161,88.9924,53.6180,154.4165,205.7194,0,U,66037,999,1884,-.33487962E+1,-.1907431E-1,0
QIANFAN-96,2025-233F,2026-03-01T11:35:29.220576,13.51004448,.0001875,88.9925,54.0935,94.3920,265.7445,0,U,66038,999,1863,.6837E-4,.56E-6,0
QIANFAN-97,2025-233G,2026-03-01T11:11:45.860928,13.51003860,.0001905,88.9929,54.0758,91.7192,268.4178,0,U,66039,999,1864,.80889E-4,.64E-6,0
QIANFAN-98,2025-233H,2026-03-01T11:23:32.454816,13.51004308,.000244,88.9918,53.8175,87.4845,272.6586,0,U,66040,999,1878,.45342E-4,.41E-6,0
QIANFAN-99,2025-233J,2026-03-01T11:29:32.139744,13.51003171,.0002326,88.9928,54.0773,92.0952,268.0465,0,U,66041,999,1864,.10401E-3,.79E-6,0
QIANFAN-100,2025-233K,2026-03-01T11:17:38.150880,13.50996200,.0001881,88.9940,53.9936,91.1438,268.9928,0,U,66042,999,1869,.43415E-4,.4E-6,0
QIANFAN-101,2025-233L,2026-03-01T11:59:48.442272,14.26728860,.0016546,88.9930,52.9297,130.9626,229.3003,0,U,66043,999,1927,.22572E-3,.561E-5,0
QIANFAN-102,2025-233M,2026-03-01T11:47:01.658688,13.50992248,.0002064,88.9927,53.9887,89.3826,270.7561,0,U,66044,999,1869,.6985E-4,.57E-6,0
QIANFAN-103,2025-233N,2026-03-01T11:53:17.354400,13.51005838,.0001865,88.9930,54.0805,90.8516,269.2849,0,U,66045,999,1864,.74513E-4,.6E-6,0
QIANFAN-104,2025-233P,2026-03-01T11:58:55.341696,13.51009955,.0002085,88.9934,53.9773,86.4306,273.7084,0,U,66046,999,1869,.50161E-4,.44E-6,0
QIANFAN-105,2025-233Q,2026-03-01T12:10:33.482208,13.50981235,.0002,88.9947,53.8052,92.6432,267.4948,0,U,66047,999,1880,.27422E-4,.3E-6,0
QIANFAN-106,2025-233R,2026-03-01T12:05:04.009632,13.51005018,.0002374,88.9916,54.0523,88.0576,272.0847,0,U,66048,999,1865,.95584E-4,.74E-6,0
QIANFAN-107,2025-233S,2026-03-01T12:16:57.080928,13.51002983,.0001898,88.9931,54.0669,90.5356,269.6013,0,U,66049,999,1865,.60328E-4,.51E-6,0
QIANFAN-108,2025-233T,2026-03-01T10:36:13.063104,13.51004496,.0002328,88.9925,54.0693,87.4489,272.6929,0,U,66050,999,1864,.73335E-4,.59E-6,0
