OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FLOCK 4BE-34,2024-149AD,2026-03-01T10:52:18.903648,15.37631855,.0002237,97.3843,144.0043,306.4105,53.6933,0,U,60495,999,8575,.53312E-3,.19638E-3,0
FLOCK 4BE-32,2024-149AF,2026-03-01T05:07:09.151104,15.38046891,.0002635,97.3783,143.2701,304.9180,55.1817,0,U,60497,999,8571,.61171E-3,.22861E-3,0
FLOCK 4BE-30,2024-149AH,2026-03-01T05:21:50.290272,15.37890005,.0001989,97.3865,143.8357,305.1356,54.9703,0,U,60499,999,8509,.58484E-3,.21738E-3,0
FLOCK 4BE-11,2024-149AK,2026-03-01T11:04:18.373728,15.38866579,.0002994,97.3764,143.6418,300.9568,59.1383,0,U,60501,999,8576,.65856E-3,.25292E-3,0
FLOCK 4BE-24,2024-149AP,2026-03-01T04:22:12.909504,15.38727125,.00029365,97.3780,143.6074,314.6677,45.4328,0,U,60505,999,8573,.59801619E-3,.22847E-3,0
TANAGER-1,2024-149AR,2026-03-01T06:22:24.377088,15.43566890,.0007191,97.3770,153.5244,211.3933,148.6886,0,U,60507,999,8638,.11047E-3,.4875E-4,0
FLOCK 4BE-29,2024-149AT,2026-03-01T05:10:41.970720,15.39979220,.0002098,97.3862,144.7622,335.7393,24.3754,0,U,60509,999,8577,.64216E-3,.25573E-3,0
FLOCK 4BE-2,2024-149AV,2026-03-01T04:44:22.176096,15.42295428,.00026554,97.3870,145.2897,311.3310,48.7709,0,U,60511,999,8580,.11271968E-2,.4868E-3,0
FLOCK 4BE-13,2024-149AW,2026-03-01T12:17:08.437344,15.38440889,.0003457,97.3782,144.0442,301.5885,58.5023,0,U,60512,999,8579,.61893E-3,.23433E-3,0
FLOCK 4BE-27,2024-149AX,2026-03-01T11:03:34.648416,15.32368171,.0003156,97.3887,142.4011,346.1226,13.9928,0,U,60513,999,8563,.38752E-3,.12041E-3,0
FLOCK 4BE-9,2024-149AY,2026-03-01T03:58:10.721568,15.37229467,.00017313,97.3854,143.6517,345.3300,14.7894,0,U,60514,999,8570,.51205257E-3,.18612E-3,0
FLOCK 4BE-6,2024-149BA,2026-03-01T04:24:37.890432,15.36282391,.00025002,97.3853,143.2072,334.3143,25.7976,0,U,60516,999,8567,.50195725E-3,.17694E-3,0
FLOCK 4BE-14,2024-149BB,2026-03-01T04:30:57.554496,15.37311618,.00032826,97.3766,143.2809,329.9919,30.1137,0,U,60517,999,8571,.51602081E-3,.18809E-3,0
FLOCK 4BE-1,2024-149BC,2026-03-01T04:14:30.551136,15.38554450,.0003242,97.3840,144.1885,325.4945,34.6090,0,U,60518,999,8574,.57690642E-3,.21912E-3,0
FLOCK 4BE-28,2024-149BD,2026-03-01T05:08:20.552928,15.40538425,.0003641,97.3804,144.6386,324.0827,36.0174,0,U,60519,999,8579,.63651E-3,.25823E-3,0
FLOCK 4BE-35,2024-149CU,2026-03-01T05:04:42.526848,15.41849226,.0004128,97.3812,143.3492,285.2607,74.8184,0,U,60558,999,8569,.21925E-2,.93933E-3,0
FLOCK 4BE-5,2024-149CV,2026-03-01T10:59:16.707264,15.36604445,.0002529,97.3902,143.6810,331.6043,28.5063,0,U,60559,999,8571,.68822E-3,.24564E-3,0
FLOCK 4BE-12,2024-149CW,2026-03-01T07:32:31.257024,15.44649531,.0005435,97.3783,144.1465,289.4424,70.6237,0,U,60560,999,8577,.23292E-2,.109866E-2,0
FLOCK 4BE-3,2024-149CX,2026-03-01T04:57:32.311872,15.37818421,.0003196,97.3762,143.3532,320.1081,39.9929,0,U,60561,999,8572,.57937E-3,.21485E-3,0
FLOCK 4BE-19,2024-149CZ,2026-03-01T03:50:29.030208,15.39897784,.00032643,97.3802,144.3791,325.6697,34.4338,0,U,60563,999,8577,.60786122E-3,.24136E-3,0
PELICAN-2,2025-009Y,2026-03-01T05:10:30.819936,15.40358359,.0007274,97.3993,150.4160,227.6757,132.3873,0,U,62631,999,6293,.31097E-3,.12485E-3,0
PELICAN-3,2025-188A,2026-03-01T03:59:56.461344,15.40596263,.0004067,97.2254,137.8125,187.5389,172.5797,0,U,65315,999,2868,.10187E-3,.4062E-4,0
PELICAN-4,2025-188B,2026-03-01T04:22:27.214752,15.40609723,.0005604,97.2341,137.9100,114.7224,245.4607,0,U,65316,999,2868,.27346E-3,.11057E-3,0
